Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Canada,CAN,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,"Net official flows from UN agencies, UNIDIR (current US$)",DT.NFL.UNID.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,"PPG, bonds (NFL, current US$)",DT.NFL.PBND.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,"Net ODA provided, total (constant 2015 US$)",DC.ODA.TOTL.KD,432152000,418665000,299576000,459638000,538681000,643570000,1223718000,1184242000,1132968000,1197485000,1740274000,1857467000,2067189000,2092320000,2468676000,2851376000,2544151000,2873308000,3091156000,2874031000,2655131000,2716737000,2585351000,2917583000,3366498000,3449364000,3538052000,3585170000,3962731000,3598875000,3650677000,3666024000,3679953000,3698827000,3617829000,3265857000,2770966000,3168358000,2837838000,2788000000,2729693000,2461065000,3222778000,2820115000,3247917000,4238083000,3790999000,3849273000,4353754000,3944619000,4512826000,4393470000,4538773000,4034643000,3643954000,4277230000,4056207000,0,0,0,0
Canada,CAN,"Net bilateral aid flows from DAC donors, Korea, Rep. (current US$)",DC.DAC.KORL.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,"Net bilateral aid flows from DAC donors, Canada (current US$)",DC.DAC.CANL.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0,0,0,0,0,0,0,0,0,0,2.08,2.29,1.87,2.43,2.32,1.95,1.19,1.59,1.71,2.18,2.12,0.22,0.03,1.36,1.6,0.34,0.72,1.99,1.42,1.27,1.41,0.58,1.18,0.72,1.65,2.26,1.4,2.32,3.94,4.05,9.17,3.84,3.22,0.78,0.14,2.18,4.87,8.2,4.52,1.52,1.84,2.14,2.7,3.63,3.55,3.85,2.24,1.54,2.47,2.79,1.61
Canada,CAN,"Net capital account (BoP, current US$)",BN.TRF.KOGT.CD,-84550557.8,-71358214.48,-47477663.49,-31630676.69,-30155743.32,4232946.03,64639896.25,107781608.2,149661002.1,150011140.2,182629582.9,244977547.5,283626838,344670402.8,550251019.6,485554065.1,529967164.3,428907824.9,111159136.4,464620913.9,423842895.1,-2506077.66,-1621362.26,-1622851.47,-1405860.3,-1365842.91,-5819058.28,-26533014.57,-142458688.9,-182916406.9,-569952147,-114195712.6,-103821558.6,-261077589.4,-42780065.3,-433455355.6,-119873471,-99394909.65,-130261606.1,-108429424.9,-115058760.2,-103337399.6,-107882701.2,-251967949.1,-149607333,-190797936.4,-206735604,-268586157.8,-246897200,-733647978.7,-121329295.5,4665994375,-273016407.1,-103072993.7,361142319.8,-85554494.48,-67847845.85,-58330860.6,-59915667.24,-67053424.11,-35767887.74
Canada,CAN,"Travel services (% of service imports, BoP)",BM.GSR.TRVL.ZS,42.24,36.61,34.13,32.46,35.17,36.28,36.61,33.52,33.83,34.88,35.5,34.46,32.95,32.86,29.47,31.77,33.48,35.25,35.08,31.17,30.92,27.77,28.83,32.65,31.71,31.21,29.73,32.85,33.47,34.85,40.19,41.11,39.86,35.85,32.52,32.09,32.62,31.7,29.7,29.14,28.77,28.17,26.65,26.16,26.44,27.65,28.26,29.84,30.28,29.06,30.45,31.09,32.58,32.77,32.97,32.35,31.29,30.96,28.3,27.98,12.33
Canada,CAN,Cereal production (metric tons),AG.PRD.CREL.MT,0,16730306,29261250,34122307,28504578,32228771,38663261,30080426,34413439,35922333,28560715,38859750,35466355,36600202,30864826,37107574,44710278,42239008,41895782,35955000,41364700,50862200,53333208,47447208,42793504,48239300,56964700,51635200,35494200,48089308,56806235,53852300,49642650,51483100,46618500,49344200,58494100,49606900,50984500,54112600,51090400,43391400,36046900,49197200,50778200,50962400,48577300,48005300,56030400,49691900,46122200,48337200,51839900,66528601,51683501,53563000,58904067,56377700,58095800,0,0
Canada,CAN,Arable land (% of land area),AG.LND.ARBL.ZS,0,4.08,4.12,4.16,4.19,4.23,4.26,4.27,4.28,4.29,4.29,4.3,4.32,4.33,4.34,4.36,4.37,4.4,4.43,4.46,4.49,4.53,4.55,4.57,4.59,4.62,4.64,4.63,4.63,4.62,4.61,4.61,4.6,4.6,4.59,4.59,4.58,4.58,4.57,4.57,4.57,4.57,4.53,4.49,4.46,4.42,4.38,4.34,4.29,4.25,4.2,4.16,4.19,4.21,4.24,4.27,4.3,4.3,4.32,0,0
Canada,CAN,"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,1.97,1.67,1.39,1.4,1.3,1.39,1.32,1.22,1.09,0.97,1.04,1.32,0.98,1.25,1.11,0.99,1,0.87,0.95,0.9,1.03,0.89,0.85,0.84,0.98,0.83,0.94,0,0,0
Canada,CAN,Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports),TX.VAL.MRCH.R5.ZS,0.91,1.02,0.65,1.06,1.04,0.92,1.3,1.56,1.06,0.8,1.14,1.06,0.69,0.98,0.77,1.14,0.61,0.63,0.84,0.58,0.62,0.57,0.6,0.53,0.61,0.62,0.51,0.38,0.45,0.32,0.42,0.31,0.4,0.22,0.19,0.25,0.19,0.23,0.16,0.17,0.16,0.2,0.18,0.31,0.34,0.38,0.57,0.65,0.75,1,0.92,0.95,0.78,0.82,0.88,1.19,1.18,1,0.92,1.11,0
Canada,CAN,Export unit value index (2000 = 100),TX.UVI.MRCH.XD.WD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,96.75,91.02,100.73,112.13,124.68,132.17,140.26,158.59,129.38,148.33,164.08,159.74,156.49,151.98,122.69,116.93,123.38,129,124.91,116.21
Canada,CAN,Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),TM.VAL.MRCH.R2.ZS,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.05,0.02,0.02,0.02,0.02,0.03,0.04,0.06,0.07,0.06,0.07,0.07,0.06,0.05,0.06,0.28,0.34,0.3,0.35,0.38,0.32,0.34,0.26,0.29,0.45,0.69,0.78,0.74,0.68,1.06,1.52,1.39,1.4,1.65,1.23,0.72,0.73,0.72,0.92,0.99,0.88,0
Canada,CAN,"Share of tariff lines with specific rates, primary products (%)",TM.TAX.TCOM.SR.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06,0,0,0,2.02,0,5.19,0.29,0.4,1.37,2.61,1.14,1.38,0.92,0.43,0.17,0.17,0.16,0.15,0.14,0.17,0.76,0.82,0.84,0.85,0,0.85,0.75,0.71,0.74,0.69,0.95
Canada,CAN,"Share of tariff lines with specific rates, manufactured products (%)",TM.TAX.MANF.SR.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0,3.66,0,0.13,0.05,0.06,0.01,0.82,0.08,0.02,0.01,0.1,0.01,0.08,0.01,0.03,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0
Canada,CAN,"International tourism, number of departures",ST.INT.DPRT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46912000,50044000,51737000,47481000,53620000,61909000,65175000,65780000,63737000,55971000,52979000,54955000,38069000,37845898.44,0
Canada,CAN,"Population, male",SP.POP.TOTL.MA.IN,9055054,9228482,9389914,9553643,9723340,9890640,10068464,10244897,10406589,10544939,10689556,11005930,11131388,11264871,11418381,11579308,11723309,11849896,11955947,12062637,12208211,12350228,12489782,12606799,12720262,12831671,12955415,13123815,13292027,13529366,13730936,13897766,14057716,14207593,14359707,14506536,14658499,14806160,14932028,15056838,15200542,15369080,15539429,15682376,15831819,15984826,16150387,16311491,16492292,16683829,16871021,17035831,17219264,17399107,17572607,17703599,17906490,18125530,18387468,18654019,18862750
Canada,CAN,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,2.29,2.26,2.24,2.24,2.25,2.28,2.27,2.27,2.27,2.29,2.32,2.34,2.37,2.4,2.44,2.49,2.53,2.58,2.64,2.71,2.79,2.85,2.93,3.02,3.09,3.15,3.16,3.16,3.16,3.19,3.24,3.3,3.39,3.49,3.57,3.62,3.62,3.6,3.57,3.54,3.53,3.49,3.46,3.45,3.43,3.42,3.39,3.36,3.35,3.36,3.4,3.46,3.55,3.66,3.8,3.96,4.13,4.32,4.53,4.71,4.87
Canada,CAN,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,5.5,5.51,5.49,5.47,5.46,5.47,5.51,5.58,5.67,5.73,5.75,5.76,5.71,5.62,5.51,5.41,5.33,5.26,5.2,5.14,5.07,5.03,4.99,4.95,4.95,4.98,5.06,5.17,5.31,5.48,5.69,5.93,6.19,6.47,6.72,6.94,7.09,7.21,7.31,7.41,7.52,7.64,7.75,7.87,7.96,8.04,8.1,8.15,8.19,8.16,8.05,7.84,7.55,7.2,6.88,6.63,6.47,6.37,6.32,6.3,6.28
Canada,CAN,"Population ages 15-64, female",SP.POP.1564.FE.IN,5190906,5290454,5395803,5513054,5641169,5773881,5924992,6086704,6247631,6397976,6552996,6831778,6986312,7143214,7317525,7504097,7665631,7826059,7975547,8117123,8270793,8410056,8535569,8633251,8718725,8794704,8876812,8984188,9086981,9234471,9357094,9459802,9559046,9654406,9756329,9860246,9965629,10078762,10184628,10292393,10412933,10561666,10708737,10834564,10963488,11091746,11226895,11354432,11487968,11618288,11733357,11814723,11908497,11993473,12063083,12091328,12171637,12249269,12346654,12444303,12503008
Canada,CAN,Women who were first married by age 18 (% of women ages 20-24),SP.M18.2024.FE.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,26.7,26,25.2,24.6,23.4,21.3,19.3,18.2,17.6,17.6,17.4,16.8,15.9,15.6,15.4,15.8,15.6,15.5,15.2,15.4,15.4,15.3,15.1,15,15,14.9,14.5,14.4,14.5,14.9,15,14.9,14.7,13.6,13.1,12.6,12,11.6,11.4,11.2,10.7,10.7,10.5,10.6,10.5,10.6,10.9,11.2,11.3,11.3,11.1,11,11,10.8,10.8,10.7,10.6,10.3,10.1,9.9,0
Canada,CAN,"Children in employment, wage workers, female (% of female children in employment, ages 7-14)",SL.WAG.0714.FE.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.44,7.03,7.89,8.2,7.65,6.84,7.02,6.46,5.75,5.3,4.7,5.32,5.61,5.64,5.32,5.04,4.66,4.4,4.54,6.18,5.97,5.54,5.49,5.24,5.24,5.23,5.46,5.02,4.62,4.41,7.48
Canada,CAN,"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.14,66.22,64.86,63.85,63.93,63.52,63.41,63.08,63.18,63.94,63.67,63.08,64.61,64.53,64.74,63.75,63.43,63.59,63.19,61.87,61.77,60.71,60.15,60.18,58.62,56.89,56.41,56.04,55.08,54.82,52.14
Canada,CAN,"Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.MA.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.95,83.92,82.74,82.39,82.1,81.55,81.32,81.49,81.42,81.89,81.94,81.92,82.69,83.08,82.87,82.5,82.11,82.42,82.67,81.76,81.48,81.52,81.35,81.42,81.29,81.75,81.76,81.9,81.77,82.46,0
Canada,CAN,"Average working hours of children, study and work, ages 7-14 (hours per week)",SL.TLF.0714.SW.TM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,Child employment in manufacturing (% of economically active children ages 7-14),SL.MNF.0714.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.27,8.72,9.27,9.4,9.48,10.13,11.15,11.42,11.2,10.58,9.98,10.07,10.3,10.18,10.23,10.07,10.42,10.46,10.99,10.79,10.6,10.64,10.7,10.68,10.63,10.72,10.74,10.71,10.84,0
Canada,CAN,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.32,54.76,53.35,53.74,53.77,52.64,51.47,52.45,54.54,56.22,56.33,57.46,58.15,57.83,57.68,58.52,59.48,59.53,55.33,54.87,55.32,54.33,55.07,55.56,55.78,55.41,56.51,56.31,57.44,49.22
Canada,CAN,Average transaction cost of sending remittances from a specific country (%),SI.RMT.COST.OB.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.87,10.06,10.97,9.31,9.08,8.36,7.29,8.02,7.94,6.27
Canada,CAN,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0.7,0,0,0,0,0,0.4,0,0,0,0,0,0.1,0,0,0,0.1,0,0,0.2,0,0,0.2,0.2,0,0.1,0,0,0,0.1,0,0,0.1,0,0,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0
Canada,CAN,"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1770.01,1905.8,1998.06,2141.51,2255.1,2403.18,2474.44,2596.57,2698.34,2915.11,2986.78,3025.22,3111.41,3239.86,3287.77,3355.85,3541.25,3635.53,3808.62,3873.7,0
Canada,CAN,Number of people spending more than 10% of household consumption or income on out-of-pocket health care expenditure,SH.UHC.OOPC.10.TO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,"Prevalence of wasting, weight for height, male (% of children under 5)",SH.STA.WAST.MA.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,"Mortality rate attributed to unintentional poisoning (per 100,000 population)",SH.STA.POIS.P5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.3,0.4,0.3,0.4,0.3,0.2,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0
Canada,CAN,"People with basic handwashing facilities including soap and water, urban (% of urban population)",SH.STA.HYGN.UR.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,Risk of impoverishing expenditure for surgical care (% of people at risk),SH.SGR.IRSK.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,6.2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,6.9,6.9,6.9,6.8,6.8,6.9,6.8,6.8,6.8,6.8,6.7,6.6,6.5,6.3,6,5.8,5.5,5.4,0,5,4.6,4.4,4.2,3.9,3.77,3.69,3.64,3.5,3.44,3.1,3.02,2.96,2.85,2.8,2.78,2.8,2.79,2.72,2.67,2.62,2.6,2.53,2.55,2.52,0
Canada,CAN,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.17,98.18,98.18,98.18,98.18,98.24,98.3,98.36,98.42,98.48,98.54,98.6,98.65,98.71,98.76,98.82,98.87,98.93,98.98,99.04,99.04
Canada,CAN,"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,3.9,3.7,3.6,3.5,3.4,3.3,3.3,3.2,3.2,3.1,3.1,3,3,3,2.9,2.9,2.8,2.8,2.7,2.7,2.6,2.6,2.6,2.6,2.6,2.7,2.7,2.8,2.8,2.8
Canada,CAN,Prevalence of anemia among non-preg0t women (% of women ages 15-49),SH.ANM.NPRG.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1,8.9,8.7,8.7,8.6,8.6,8.5,8.5,8.5,8.5,8.5,8.6,8.7,8.8,8.9,9.1,9.3,9.5,9.8,10.2,0
Canada,CAN,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6,20.6,20.6,0,20.6,20.6,20.6,21.1,21.1,20.78,21.31,22.08,22.08,22.08,24.76,24.68,24.68,25.08,26.04,26.04,26.27,26.95,28.99,28.99
Canada,CAN,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.4,0,0,0,0,0,0,0,0,0,0,0,0,86.89,81.43,85.78,87.46,81.37,83.55,83.62,81.65,0,51.52,51.75,50.71,0,50.65,0,0,0,0,53.76,53.65,52.8,52.05,53.85,54.81,56.15,56.37,55.53,56.98,59.07,60.17,65.41,0
Canada,CAN,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.49,0.29,0.07,0,0,0,0,0
Canada,CAN,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,0,0,0,0,0,0,0,0,0,0,0,48.83,48.8,48.92,49.18,49.21,49.29,49.37,49.41,49.41,49.48,49.36,49.11,48.77,48.73,48.73,48.74,48.77,48.83,49.15,48.89,48.77,48.67,48.52,48.52,48.63,48.63,0,48.51,49.08,49.13,0,0,0,0,48.09,48.17,48.19,48.2,48.23,48.23,48.3,48.69,48.73,48.74,48.76,48.87,48.91,0,0,0
Canada,CAN,Children out of school (% of primary school age),SE.PRM.UNER.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.91,4.17,4.74,4.9,4.58,4.52,4.52,4.28,4.27,1.69,1.93,3.56,4.11,5.24,4.31,0,0.85,0.07,0.08,0,0,0,0,0,0,0,0,0,0,0,0.55,0.57,0.61,0.41,0.04,0.12,0.21,0.28,0
Canada,CAN,"Repeaters, primary, female (% of female enrollment)",SE.PRM.REPT.FE.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,"School enrollment, primary (% net)",SE.PRM.NENR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.09,95.83,95.26,95.1,95.42,95.48,95.48,95.72,95.73,98.31,98.07,96.44,95.89,94.76,95.69,0,99,99.93,99.92,0,0,0,0,0,0,0,0,0,0,0,99.45,99.43,99.39,99.59,99.96,99.88,0,0,0
Canada,CAN,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.06,96.55,97.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,Coverage of social safety net programs in 4th quintile (% of population),per_sa_allsa.cov_q4_tot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,Benefit incidence of social protection and labor programs to poorest quintile (% of total SPL benefits),per_allsp.ben_q1_tot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,Net primary income (Net income from abroad) (current US$),NY.GSR.NFCY.CD,0,0,0,0,0,0,0,0,0,0,-1299501388,-1462006338,-1508011920,-1832449755,-2383615542,-2638355289,-3717961460,-4471158439,-5417906549,-6606815776,-7413179097,-10259404454,-10867309719,-10017851347,-11039301984,-11191504943,-12754947823,-13352187029,-16490615097,-19502533784,-21448405896,-20299380292,-21307189542,-19681420045,-20771821910,-20874380647,-20951961863,-20318503539,-21331311089,-22834354176,-19541445021,-20807722107,-19246797935,-22028406252,-22129131437,-23986631457,-20994358251,-21620891910,-22817244611,-23668970344,-31965433370,-33872856855,-32442609375,-28124404589,-29178622922,-23844486212,-18668313909,-20974072081,-29334899429,-22376506271,-18374492711
Canada,CAN,GNI (constant 2015 US$),NY.GNP.MKTP.KD,0,0,0,0,0,0,0,0,0,0,4.27E+11,4.48E+11,4.75E+11,5.16E+11,5.47E+11,5.55E+11,5.84E+11,5.96E+11,6.12E+11,6.41E+11,6.55E+11,6.66E+11,6.39E+11,6.61E+11,6.96E+11,7.27E+11,7.34E+11,7.72E+11,8.09E+11,8.31E+11,8.26E+11,8.08E+11,8.1E+11,8.29E+11,8.63E+11,8.97E+11,9.17E+11,9.55E+11,9.75E+11,1.03E+12,1.11E+12,1.13E+12,1.15E+12,1.19E+12,1.25E+12,1.31E+12,1.35E+12,1.39E+12,1.43E+12,1.34E+12,1.4E+12,1.46E+12,1.48E+12,1.52E+12,1.56E+12,1.53E+12,1.55E+12,1.61E+12,1.65E+12,1.69E+12,1.58E+12
Canada,CAN,GDP per capita (current LCU),NY.GDP.PCAP.CN,2191.03,2269.71,2424.59,2560.92,2755.96,2986.4,3282.7,3470.38,3730.95,4052.93,4307.01,4564.46,5038.18,5839.24,6878.28,7640.4,8685.93,9485.42,10407.39,11765.14,13060.62,14791.39,15398.89,16545.12,17973.29,19273.77,20093.66,21625.69,23305.72,24527.31,25025.95,24939.99,25237.47,25958.31,27223.76,28290.36,28943.49,30324.9,31189.97,33153.76,36044.87,36895.61,38063.9,39651.78,41818.93,44088.32,45947.81,47969.19,49840.11,46725.71,48994.31,51662.72,52635.63,54221.46,56293.49,55750.14,56094.21,58575.01,60317.31,61481.4,58064.73
